step,timestamp
service_announced,49
bid_received_1,6535
required_bids_received,6535
winner_choosen,6600
confirm_deployment_received,16556
establish_vxlan_connection_with_provider_start,16557
establish_vxlan_connection_with_provider_finished,16918
connection_test_success,17981
service_id,service1757509495
