timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1758230814156,0.26,402.32,5921.34,6.79,0.0,44.438,37.912,37.718
1758230815160,6.51,402.33,5921.34,6.79,0.0,44.438,37.912,37.718
1758230816163,3.66,402.31,5921.34,6.79,0.0,44.438,37.912,37.719
1758230817166,4.31,402.35,5921.34,6.79,0.0,44.438,37.912,37.72
1758230818171,6.34,402.61,5921.34,6.8,0.0,44.477,37.923,37.732
1758230819174,3.71,402.45,5921.34,6.8,0.0,44.477,37.923,37.732
1758230820177,6.37,402.44,5921.34,6.8,0.0,44.477,37.923,37.732
1758230821180,3.71,402.43,5921.34,6.8,0.0,44.477,37.923,37.733
1758230822183,3.23,402.43,5921.34,6.8,0.0,44.477,37.923,37.733
1758230823188,6.1,402.71,5921.34,6.8,0.0,44.477,37.929,37.742
1758230824191,7.53,402.55,5921.34,6.8,0.0,44.477,37.933,37.745
1758230825193,6.15,402.49,5921.34,6.8,0.0,44.477,37.933,37.745
1758230826197,5.86,402.61,5921.34,6.8,0.0,44.477,37.951,37.748
1758230827200,3.39,402.48,5921.34,6.8,0.0,44.508,37.951,37.748
1758230828203,13.65,404.84,5921.34,6.84,0.0,44.508,37.962,37.762
1758230829206,5.58,404.72,5921.34,6.83,0.0,44.508,37.962,37.762
1758230830209,6.41,404.72,5921.34,6.83,0.0,44.508,37.962,37.762
1758230831213,3.29,404.8,5921.34,6.84,0.0,44.508,37.962,37.762
1758230832216,3.42,404.75,5921.34,6.84,0.0,44.508,37.962,37.762
1758230833219,7.97,404.98,5921.34,6.84,0.0,44.508,37.983,37.782
1758230834221,3.69,404.74,5921.34,6.84,0.0,44.508,37.983,37.785
1758230835224,5.94,404.74,5921.34,6.84,0.0,44.508,37.984,37.786
1758230836227,3.15,404.75,5921.34,6.84,0.0,44.508,37.984,37.786
1758230837230,2.81,404.74,5921.34,6.84,0.0,44.508,37.984,37.786
1758230838233,6.45,398.38,5921.34,6.73,0.0,44.508,37.994,37.796
1758230839236,3.18,398.18,5921.34,6.72,0.0,44.508,37.994,37.799
1758230840239,5.67,398.22,5921.34,6.73,0.0,44.508,37.994,37.8
1758230841242,3.22,398.17,5921.34,6.72,0.0,44.508,37.994,37.8
1758230842244,3.49,398.17,5921.34,6.72,0.0,44.508,37.994,37.801
