timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757578639095,1.12,332.79,3911.94,8.51,0.082,31.449,67.683,47.534
1757578640100,15.88,332.81,3911.94,8.51,0.082,31.449,67.795,47.613
1757578641103,22.15,332.85,3911.94,8.51,0.082,31.449,67.956,47.724
1757578642106,23.34,332.95,3911.94,8.51,0.082,31.449,68.118,47.834
1757578643108,19.12,332.82,3911.94,8.51,0.082,31.449,68.291,47.953
1757578644111,20.24,332.86,3911.94,8.51,0.082,31.449,68.463,48.07
1757578645114,22.11,332.86,3911.94,8.51,0.082,31.449,68.635,48.19
1757578646119,21.21,332.93,3911.94,8.51,0.082,31.449,68.791,48.297
1757578647122,21.89,332.92,3911.94,8.51,0.082,31.449,68.957,48.408
1757578648124,19.27,332.92,3911.94,8.51,0.082,31.449,69.147,48.54
1757578649127,19.91,332.89,3911.94,8.51,0.082,31.449,69.33,48.665
1757578650131,19.8,332.89,3911.94,8.51,0.082,31.449,69.514,48.79
1757578651135,19.27,332.92,3911.94,8.51,0.082,31.449,69.697,48.921
1757578652137,6.68,332.9,3911.94,8.51,0.082,31.523,69.703,48.926
1757578653140,3.46,332.9,3911.94,8.51,0.082,31.523,69.703,48.926
1757578654141,3.34,332.91,3911.94,8.51,0.082,31.523,69.703,48.926
1757578655146,2.39,332.9,3911.94,8.51,0.082,31.523,69.703,48.926
1757578656148,3.32,332.93,3911.94,8.51,0.082,31.523,69.705,48.928
1757578657151,5.53,332.91,3911.94,8.51,0.082,31.555,69.705,48.928
1757578658153,2.9,332.91,3911.94,8.51,0.082,31.555,69.705,48.928
1757578659155,3.09,332.91,3911.94,8.51,0.082,31.555,69.705,48.928
