timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757578485106,0.18,340.98,3907.45,8.73,0.0,30.918,45.691,32.232
1757578486111,11.06,342.73,3907.45,8.77,0.0,30.918,45.703,32.241
1757578487114,28.7,343.07,3907.45,8.78,0.0,30.918,45.881,32.365
1757578488117,23.59,343.05,3907.45,8.78,0.0,30.918,46.045,32.477
1757578489122,20.69,343.06,3907.45,8.78,0.0,30.918,46.213,32.59
1757578490125,21.2,343.2,3907.45,8.78,0.0,30.945,46.387,32.709
1757578491128,23.76,343.23,3907.45,8.78,0.0,30.945,46.577,32.843
1757578492130,21.81,342.03,3907.45,8.75,0.0,30.945,46.744,32.954
1757578493132,22.53,342.14,3907.45,8.76,0.0,30.945,46.916,33.07
1757578494135,21.51,342.13,3907.45,8.76,0.0,30.945,47.093,33.189
1757578495139,20.28,342.01,3907.45,8.75,0.0,30.988,47.278,33.317
1757578496141,20.16,342.06,3907.45,8.75,0.0,30.988,47.431,33.422
1757578497144,4.3,342.03,3907.45,8.75,0.0,30.988,47.44,33.427
1757578498147,6.6,342.04,3907.45,8.75,0.0,30.988,47.449,33.432
1757578499150,4.19,342.03,3907.45,8.75,0.0,30.988,47.459,33.438
1757578500153,4.24,342.03,3907.45,8.75,0.0,31.023,47.467,33.442
1757578501155,5.33,342.06,3907.45,8.75,0.0,31.023,47.478,33.449
1757578502157,6.2,342.11,3907.45,8.76,0.0,31.023,47.488,33.455
1757578503160,7.2,342.05,3907.45,8.75,0.0,31.023,47.497,33.46
1757578504163,5.89,342.05,3907.45,8.75,0.0,31.023,47.507,33.466
1757578505165,4.85,342.09,3907.45,8.75,0.0,31.059,47.516,33.47
1757578506167,6.04,342.06,3907.45,8.75,0.0,31.059,47.529,33.479
1757578507170,3.09,342.05,3907.45,8.75,0.0,31.059,47.529,33.479
1757578508172,6.08,342.05,3907.45,8.75,0.0,31.059,47.529,33.479
