step,timestamp
service_announced,54
bid_received_1,5721
required_bids_received,5721
winner_choosen,5794
confirm_deployment_received,15697
establish_vxlan_connection_with_provider_start,15698
establish_vxlan_connection_with_provider_finished,16022
connection_test_success,17094
service_id,service1757578590613
