step,timestamp
service_announced,57
bid_received_1,6599
required_bids_received,6599
winner_choosen,6658
confirm_deployment_received,16642
establish_vxlan_connection_with_provider_start,16642
establish_vxlan_connection_with_provider_finished,16961
connection_test_success,18029
service_id,service1757578279625
