step,timestamp
service_announced,60
bid_received_1,10000
required_bids_received,10000
winner_choosen,10056
confirm_deployment_received,20053
establish_vxlan_connection_with_provider_start,20053
establish_vxlan_connection_with_provider_finished,20354
connection_test_success,21424
service_id,service1757578486391
