step,timestamp
auto_register_start,0
register_http://10.5.99.21:8000_ok,58
register_http://10.5.99.22:8000_ok,89
register_http://10.5.99.23:8000_ok,107
register_http://10.5.99.24:8000_ok,115
register_http://10.5.99.25:8000_ok,124
auto_register_done,124
