consensus,mec_count,consumer_id,run_id,service_id,phase,value_ms,has_success,aggregation
clique,20,9,20,service1757758007800,bid_collection,8492,1,per_service
clique,20,9,20,service1757758007800,winner_selection,321,1,per_service
clique,20,9,20,service1757758007800,provider_deploy,19444,1,per_service
clique,20,9,20,service1757758007800,vxlan_setup,337,1,per_service
clique,20,9,20,service1757758007800,postcheck,1068,1,per_service
clique,20,9,20,service1757758007800,total,29663,1,per_service
clique,20,9,3,service1757755853810,bid_collection,8220,1,per_service
clique,20,9,3,service1757755853810,winner_selection,423,1,per_service
clique,20,9,3,service1757755853810,provider_deploy,24220,1,per_service
clique,20,9,3,service1757755853810,vxlan_setup,329,1,per_service
clique,20,9,3,service1757755853810,postcheck,1069,1,per_service
clique,20,9,3,service1757755853810,total,34261,1,per_service
clique,20,9,4,service1757755980883,bid_collection,10472,1,per_service
clique,20,9,4,service1757755980883,winner_selection,361,1,per_service
clique,20,9,4,service1757755980883,provider_deploy,39254,1,per_service
clique,20,9,4,service1757755980883,vxlan_setup,336,1,per_service
clique,20,9,4,service1757755980883,postcheck,1071,1,per_service
clique,20,9,4,service1757755980883,total,51494,1,per_service
clique,20,9,5,service1757756112306,bid_collection,8560,1,per_service
clique,20,9,5,service1757756112306,winner_selection,327,1,per_service
clique,20,9,5,service1757756112306,provider_deploy,29387,1,per_service
clique,20,9,5,service1757756112306,vxlan_setup,352,1,per_service
clique,20,9,5,service1757756112306,postcheck,1065,1,per_service
clique,20,9,5,service1757756112306,total,39692,1,per_service
clique,20,9,6,service1757755853810,bid_collection,8220,1,per_service
clique,20,9,6,service1757755853810,winner_selection,423,1,per_service
clique,20,9,6,service1757755853810,provider_deploy,24220,1,per_service
clique,20,9,6,service1757755853810,vxlan_setup,329,1,per_service
clique,20,9,6,service1757755853810,postcheck,1069,1,per_service
clique,20,9,6,service1757755853810,total,34261,1,per_service
clique,20,9,7,service1757755853810,bid_collection,8220,1,per_service
clique,20,9,7,service1757755853810,winner_selection,423,1,per_service
clique,20,9,7,service1757755853810,provider_deploy,24220,1,per_service
clique,20,9,7,service1757755853810,vxlan_setup,329,1,per_service
clique,20,9,7,service1757755853810,postcheck,1069,1,per_service
clique,20,9,7,service1757755853810,total,34261,1,per_service
clique,20,9,8,service1757755853810,bid_collection,8220,1,per_service
clique,20,9,8,service1757755853810,winner_selection,423,1,per_service
clique,20,9,8,service1757755853810,provider_deploy,24220,1,per_service
clique,20,9,8,service1757755853810,vxlan_setup,329,1,per_service
clique,20,9,8,service1757755853810,postcheck,1069,1,per_service
clique,20,9,8,service1757755853810,total,34261,1,per_service
clique,20,9,9,service1757756578842,bid_collection,8150,1,per_service
clique,20,9,9,service1757756578842,winner_selection,348,1,per_service
clique,20,9,9,service1757756578842,provider_deploy,29349,1,per_service
clique,20,9,9,service1757756578842,vxlan_setup,313,1,per_service
clique,20,9,9,service1757756578842,postcheck,1067,1,per_service
clique,20,9,9,service1757756578842,total,39228,1,per_service
clique,30,10,1,service9a0307c4,bid_collection,9843,1,per_service
clique,30,10,1,service9a0307c4,winner_selection,352,1,per_service
clique,30,10,1,service9a0307c4,provider_deploy,19035,1,per_service
clique,30,10,1,service9a0307c4,vxlan_setup,344,1,per_service
clique,30,10,1,service9a0307c4,postcheck,1077,1,per_service
clique,30,10,1,service9a0307c4,total,30652,1,per_service
clique,30,10,10,service1a7a4490,bid_collection,8224,1,per_service
clique,30,10,10,service1a7a4490,winner_selection,311,1,per_service
clique,30,10,10,service1a7a4490,provider_deploy,24464,1,per_service
clique,30,10,10,service1a7a4490,vxlan_setup,306,1,per_service
clique,30,10,10,service1a7a4490,postcheck,1076,1,per_service
clique,30,10,10,service1a7a4490,total,34382,1,per_service
clique,30,10,11,service631ae981,bid_collection,9387,1,per_service
clique,30,10,11,service631ae981,winner_selection,373,1,per_service
clique,30,10,11,service631ae981,provider_deploy,19313,1,per_service
clique,30,10,11,service631ae981,vxlan_setup,332,1,per_service
clique,30,10,11,service631ae981,postcheck,1068,1,per_service
clique,30,10,11,service631ae981,total,30474,1,per_service
clique,30,10,12,service66378122,bid_collection,8165,1,per_service
clique,30,10,12,service66378122,winner_selection,291,1,per_service
clique,30,10,12,service66378122,provider_deploy,24416,1,per_service
clique,30,10,12,service66378122,vxlan_setup,333,1,per_service
clique,30,10,12,service66378122,postcheck,1077,1,per_service
clique,30,10,12,service66378122,total,34282,1,per_service
clique,30,10,13,service3a83316c,bid_collection,9008,1,per_service
clique,30,10,13,service3a83316c,winner_selection,377,1,per_service
clique,30,10,13,service3a83316c,provider_deploy,18320,1,per_service
clique,30,10,13,service3a83316c,vxlan_setup,325,1,per_service
clique,30,10,13,service3a83316c,postcheck,1070,1,per_service
clique,30,10,13,service3a83316c,total,29100,1,per_service
clique,30,10,14,serviceb206406d,bid_collection,9149,1,per_service
clique,30,10,14,serviceb206406d,winner_selection,392,1,per_service
clique,30,10,14,serviceb206406d,provider_deploy,19095,1,per_service
clique,30,10,14,serviceb206406d,vxlan_setup,406,1,per_service
clique,30,10,14,serviceb206406d,postcheck,1079,1,per_service
clique,30,10,14,serviceb206406d,total,30121,1,per_service
clique,30,10,15,servicefd0d292f,bid_collection,7341,1,per_service
clique,30,10,15,servicefd0d292f,winner_selection,319,1,per_service
clique,30,10,15,servicefd0d292f,provider_deploy,15266,1,per_service
clique,30,10,15,servicefd0d292f,vxlan_setup,361,1,per_service
clique,30,10,15,servicefd0d292f,postcheck,1113,1,per_service
clique,30,10,15,servicefd0d292f,total,24400,1,per_service
clique,30,10,16,service5b6d9e49,bid_collection,5893,1,per_service
clique,30,10,16,service5b6d9e49,winner_selection,348,1,per_service
clique,30,10,16,service5b6d9e49,provider_deploy,19306,1,per_service
clique,30,10,16,service5b6d9e49,vxlan_setup,362,1,per_service
clique,30,10,16,service5b6d9e49,postcheck,1088,1,per_service
clique,30,10,16,service5b6d9e49,total,26997,1,per_service
clique,30,10,17,service7551002a,bid_collection,9383,1,per_service
clique,30,10,17,service7551002a,winner_selection,379,1,per_service
clique,30,10,17,service7551002a,provider_deploy,20576,1,per_service
clique,30,10,17,service7551002a,vxlan_setup,332,1,per_service
clique,30,10,17,service7551002a,postcheck,1073,1,per_service
clique,30,10,17,service7551002a,total,31743,1,per_service
clique,30,10,18,servicef19cabd5,bid_collection,6327,1,per_service
clique,30,10,18,servicef19cabd5,winner_selection,321,1,per_service
clique,30,10,18,servicef19cabd5,provider_deploy,19111,1,per_service
clique,30,10,18,servicef19cabd5,vxlan_setup,347,1,per_service
clique,30,10,18,servicef19cabd5,postcheck,1083,1,per_service
clique,30,10,18,servicef19cabd5,total,27190,1,per_service
clique,30,10,19,service048f9c51,bid_collection,6333,1,per_service
clique,30,10,19,service048f9c51,winner_selection,316,1,per_service
clique,30,10,19,service048f9c51,provider_deploy,19506,1,per_service
clique,30,10,19,service048f9c51,vxlan_setup,411,1,per_service
clique,30,10,19,service048f9c51,postcheck,1068,1,per_service
clique,30,10,19,service048f9c51,total,27635,1,per_service
clique,30,10,2,service172654d2,bid_collection,8958,1,per_service
clique,30,10,2,service172654d2,winner_selection,344,1,per_service
clique,30,10,2,service172654d2,provider_deploy,18513,1,per_service
clique,30,10,2,service172654d2,vxlan_setup,425,1,per_service
clique,30,10,2,service172654d2,postcheck,1098,1,per_service
clique,30,10,2,service172654d2,total,29339,1,per_service
clique,30,10,20,servicea19876c9,bid_collection,8767,1,per_service
clique,30,10,20,servicea19876c9,winner_selection,356,1,per_service
clique,30,10,20,servicea19876c9,provider_deploy,19307,1,per_service
clique,30,10,20,servicea19876c9,vxlan_setup,373,1,per_service
clique,30,10,20,servicea19876c9,postcheck,1089,1,per_service
clique,30,10,20,servicea19876c9,total,29892,1,per_service
clique,30,10,3,servicebb80066f,bid_collection,9450,1,per_service
clique,30,10,3,servicebb80066f,winner_selection,392,1,per_service
clique,30,10,3,servicebb80066f,provider_deploy,24039,1,per_service
clique,30,10,3,servicebb80066f,vxlan_setup,312,1,per_service
clique,30,10,3,servicebb80066f,postcheck,1056,1,per_service
clique,30,10,3,servicebb80066f,total,35250,1,per_service
clique,30,10,4,service86e8e503,bid_collection,8819,1,per_service
clique,30,10,4,service86e8e503,winner_selection,375,1,per_service
clique,30,10,4,service86e8e503,provider_deploy,19122,1,per_service
clique,30,10,4,service86e8e503,vxlan_setup,367,1,per_service
clique,30,10,4,service86e8e503,postcheck,1073,1,per_service
clique,30,10,4,service86e8e503,total,29756,1,per_service
clique,30,10,5,service172654d2,bid_collection,8958,1,per_service
clique,30,10,5,service172654d2,winner_selection,344,1,per_service
clique,30,10,5,service172654d2,provider_deploy,18513,1,per_service
clique,30,10,5,service172654d2,vxlan_setup,425,1,per_service
clique,30,10,5,service172654d2,postcheck,1098,1,per_service
clique,30,10,5,service172654d2,total,29339,1,per_service
clique,30,10,6,service6831acad,bid_collection,6551,1,per_service
clique,30,10,6,service6831acad,winner_selection,298,1,per_service
clique,30,10,6,service6831acad,provider_deploy,19865,1,per_service
clique,30,10,6,service6831acad,vxlan_setup,378,1,per_service
clique,30,10,6,service6831acad,postcheck,1078,1,per_service
clique,30,10,6,service6831acad,total,28170,1,per_service
clique,30,10,7,service982e3a9c,bid_collection,6329,1,per_service
clique,30,10,7,service982e3a9c,winner_selection,397,1,per_service
clique,30,10,7,service982e3a9c,provider_deploy,14078,1,per_service
clique,30,10,7,service982e3a9c,vxlan_setup,326,1,per_service
clique,30,10,7,service982e3a9c,postcheck,1068,1,per_service
clique,30,10,7,service982e3a9c,total,22199,1,per_service
clique,30,10,8,service8f2744d3,bid_collection,5999,1,per_service
clique,30,10,8,service8f2744d3,winner_selection,368,1,per_service
clique,30,10,8,service8f2744d3,provider_deploy,24246,1,per_service
clique,30,10,8,service8f2744d3,vxlan_setup,294,1,per_service
clique,30,10,8,service8f2744d3,postcheck,1069,1,per_service
clique,30,10,8,service8f2744d3,total,31977,1,per_service
clique,30,10,9,service146b1a2c,bid_collection,6937,1,per_service
clique,30,10,9,service146b1a2c,winner_selection,353,1,per_service
clique,30,10,9,service146b1a2c,provider_deploy,24246,1,per_service
clique,30,10,9,service146b1a2c,vxlan_setup,348,1,per_service
clique,30,10,9,service146b1a2c,postcheck,1071,1,per_service
clique,30,10,9,service146b1a2c,total,32955,1,per_service
clique,30,11,1,service02f84335,bid_collection,9970,1,per_service
clique,30,11,1,service02f84335,winner_selection,322,1,per_service
clique,30,11,1,service02f84335,provider_deploy,24047,1,per_service
clique,30,11,1,service02f84335,vxlan_setup,234,1,per_service
clique,30,11,1,service02f84335,postcheck,1126,1,per_service
clique,30,11,1,service02f84335,total,35699,1,per_service
clique,30,11,10,servicec3371977,bid_collection,8203,1,per_service
clique,30,11,10,servicec3371977,winner_selection,330,1,per_service
clique,30,11,10,servicec3371977,provider_deploy,24372,1,per_service
clique,30,11,10,servicec3371977,vxlan_setup,242,1,per_service
clique,30,11,10,servicec3371977,postcheck,1120,1,per_service
clique,30,11,10,servicec3371977,total,34267,1,per_service
clique,30,11,11,service51624191,bid_collection,9457,1,per_service
clique,30,11,11,service51624191,winner_selection,340,1,per_service
clique,30,11,11,service51624191,provider_deploy,29203,1,per_service
clique,30,11,11,service51624191,vxlan_setup,268,1,per_service
clique,30,11,11,service51624191,postcheck,1113,1,per_service
clique,30,11,11,service51624191,total,40381,1,per_service
clique,30,11,12,service59515f7d,bid_collection,8208,1,per_service
clique,30,11,12,service59515f7d,winner_selection,330,1,per_service
clique,30,11,12,service59515f7d,provider_deploy,24392,1,per_service
clique,30,11,12,service59515f7d,vxlan_setup,241,1,per_service
clique,30,11,12,service59515f7d,postcheck,1101,1,per_service
clique,30,11,12,service59515f7d,total,34272,1,per_service
clique,30,11,13,servicee4050478,bid_collection,9030,1,per_service
clique,30,11,13,servicee4050478,winner_selection,297,1,per_service
clique,30,11,13,servicee4050478,provider_deploy,23254,1,per_service
clique,30,11,13,servicee4050478,vxlan_setup,235,1,per_service
clique,30,11,13,servicee4050478,postcheck,1104,1,per_service
clique,30,11,13,servicee4050478,total,33920,1,per_service
clique,30,11,14,service98e70e93,bid_collection,9048,1,per_service
clique,30,11,14,service98e70e93,winner_selection,316,1,per_service
clique,30,11,14,service98e70e93,provider_deploy,19342,1,per_service
clique,30,11,14,service98e70e93,vxlan_setup,252,1,per_service
clique,30,11,14,service98e70e93,postcheck,1109,1,per_service
clique,30,11,14,service98e70e93,total,30067,1,per_service
clique,30,11,15,servicee56dd859,bid_collection,7392,1,per_service
clique,30,11,15,servicee56dd859,winner_selection,333,1,per_service
clique,30,11,15,servicee56dd859,provider_deploy,24368,1,per_service
clique,30,11,15,servicee56dd859,vxlan_setup,249,1,per_service
clique,30,11,15,servicee56dd859,postcheck,1131,1,per_service
clique,30,11,15,servicee56dd859,total,33473,1,per_service
clique,30,11,16,service6d07a1c4,bid_collection,5926,1,per_service
clique,30,11,16,service6d07a1c4,winner_selection,330,1,per_service
clique,30,11,16,service6d07a1c4,provider_deploy,29389,1,per_service
clique,30,11,16,service6d07a1c4,vxlan_setup,251,1,per_service
clique,30,11,16,service6d07a1c4,postcheck,1120,1,per_service
clique,30,11,16,service6d07a1c4,total,37016,1,per_service
clique,30,11,17,service3dc76a9c,bid_collection,9458,1,per_service
clique,30,11,17,service3dc76a9c,winner_selection,333,1,per_service
clique,30,11,17,service3dc76a9c,provider_deploy,24136,1,per_service
clique,30,11,17,service3dc76a9c,vxlan_setup,258,1,per_service
clique,30,11,17,service3dc76a9c,postcheck,1128,1,per_service
clique,30,11,17,service3dc76a9c,total,35313,1,per_service
clique,30,11,18,servicea2c54901,bid_collection,6335,1,per_service
clique,30,11,18,servicea2c54901,winner_selection,323,1,per_service
clique,30,11,18,servicea2c54901,provider_deploy,24125,1,per_service
clique,30,11,18,servicea2c54901,vxlan_setup,243,1,per_service
clique,30,11,18,servicea2c54901,postcheck,1121,1,per_service
clique,30,11,18,servicea2c54901,total,32147,1,per_service
clique,30,11,19,service3a6bf052,bid_collection,6537,1,per_service
clique,30,11,19,service3a6bf052,winner_selection,334,1,per_service
clique,30,11,19,service3a6bf052,provider_deploy,25259,1,per_service
clique,30,11,19,service3a6bf052,vxlan_setup,251,1,per_service
clique,30,11,19,service3a6bf052,postcheck,1119,1,per_service
clique,30,11,19,service3a6bf052,total,33500,1,per_service
clique,30,11,2,service6e16823a,bid_collection,8863,1,per_service
clique,30,11,2,service6e16823a,winner_selection,346,1,per_service
clique,30,11,2,service6e16823a,provider_deploy,28613,1,per_service
clique,30,11,2,service6e16823a,vxlan_setup,250,1,per_service
clique,30,11,2,service6e16823a,postcheck,1122,1,per_service
clique,30,11,2,service6e16823a,total,39194,1,per_service
clique,30,11,20,service599fe278,bid_collection,8819,1,per_service
clique,30,11,20,service599fe278,winner_selection,325,1,per_service
clique,30,11,20,service599fe278,provider_deploy,28952,1,per_service
clique,30,11,20,service599fe278,vxlan_setup,249,1,per_service
clique,30,11,20,service599fe278,postcheck,1121,1,per_service
clique,30,11,20,service599fe278,total,39467,1,per_service
clique,30,11,3,serviceba7e8b6c,bid_collection,9486,1,per_service
clique,30,11,3,serviceba7e8b6c,winner_selection,301,1,per_service
clique,30,11,3,serviceba7e8b6c,provider_deploy,24216,1,per_service
clique,30,11,3,serviceba7e8b6c,vxlan_setup,257,1,per_service
clique,30,11,3,serviceba7e8b6c,postcheck,1100,1,per_service
clique,30,11,3,serviceba7e8b6c,total,35360,1,per_service
clique,30,11,4,service61ea3546,bid_collection,8835,1,per_service
clique,30,11,4,service61ea3546,winner_selection,337,1,per_service
clique,30,11,4,service61ea3546,provider_deploy,24168,1,per_service
clique,30,11,4,service61ea3546,vxlan_setup,276,1,per_service
clique,30,11,4,service61ea3546,postcheck,1130,1,per_service
clique,30,11,4,service61ea3546,total,34746,1,per_service
clique,30,11,5,service6e16823a,bid_collection,8863,1,per_service
clique,30,11,5,service6e16823a,winner_selection,346,1,per_service
clique,30,11,5,service6e16823a,provider_deploy,28613,1,per_service
clique,30,11,5,service6e16823a,vxlan_setup,250,1,per_service
clique,30,11,5,service6e16823a,postcheck,1122,1,per_service
clique,30,11,5,service6e16823a,total,39194,1,per_service
clique,30,11,6,servicea90c3068,bid_collection,6555,1,per_service
clique,30,11,6,servicea90c3068,winner_selection,335,1,per_service
clique,30,11,6,servicea90c3068,provider_deploy,29274,1,per_service
clique,30,11,6,servicea90c3068,vxlan_setup,223,1,per_service
clique,30,11,6,servicea90c3068,postcheck,1097,1,per_service
clique,30,11,6,servicea90c3068,total,37485,1,per_service
clique,30,11,7,servicea0bb9ca1,bid_collection,6348,1,per_service
clique,30,11,7,servicea0bb9ca1,winner_selection,339,1,per_service
clique,30,11,7,servicea0bb9ca1,provider_deploy,29051,1,per_service
clique,30,11,7,servicea0bb9ca1,vxlan_setup,262,1,per_service
clique,30,11,7,servicea0bb9ca1,postcheck,1108,1,per_service
clique,30,11,7,servicea0bb9ca1,total,37108,1,per_service
clique,30,11,8,service495a382d,bid_collection,5924,1,per_service
clique,30,11,8,service495a382d,winner_selection,328,1,per_service
clique,30,11,8,service495a382d,provider_deploy,24426,1,per_service
clique,30,11,8,service495a382d,vxlan_setup,240,1,per_service
clique,30,11,8,service495a382d,postcheck,1114,1,per_service
clique,30,11,8,service495a382d,total,32032,1,per_service
clique,30,11,9,service77218857,bid_collection,6962,1,per_service
clique,30,11,9,service77218857,winner_selection,344,1,per_service
clique,30,11,9,service77218857,provider_deploy,29279,1,per_service
clique,30,11,9,service77218857,vxlan_setup,243,1,per_service
clique,30,11,9,service77218857,postcheck,1112,1,per_service
clique,30,11,9,service77218857,total,37941,1,per_service
clique,30,12,1,serviceeaf1690f,bid_collection,9824,1,per_service
clique,30,12,1,serviceeaf1690f,winner_selection,320,1,per_service
clique,30,12,1,serviceeaf1690f,provider_deploy,24164,1,per_service
clique,30,12,1,serviceeaf1690f,vxlan_setup,1072,1,per_service
clique,30,12,1,serviceeaf1690f,postcheck,1055,1,per_service
clique,30,12,1,serviceeaf1690f,total,36435,1,per_service
clique,30,12,10,service9a419464,bid_collection,8197,1,per_service
clique,30,12,10,service9a419464,winner_selection,337,1,per_service
clique,30,12,10,service9a419464,provider_deploy,24519,1,per_service
clique,30,12,10,service9a419464,vxlan_setup,1137,1,per_service
clique,30,12,10,service9a419464,postcheck,1056,1,per_service
clique,30,12,10,service9a419464,total,35247,1,per_service
clique,30,12,11,servicead1d362c,bid_collection,9384,1,per_service
clique,30,12,11,servicead1d362c,winner_selection,346,1,per_service
clique,30,12,11,servicead1d362c,provider_deploy,24308,1,per_service
clique,30,12,11,servicead1d362c,vxlan_setup,735,1,per_service
clique,30,12,11,servicead1d362c,postcheck,1052,1,per_service
clique,30,12,11,servicead1d362c,total,35825,1,per_service
clique,30,12,12,service47f4c2b6,bid_collection,8180,1,per_service
clique,30,12,12,service47f4c2b6,winner_selection,318,1,per_service
clique,30,12,12,service47f4c2b6,provider_deploy,24343,1,per_service
clique,30,12,12,service47f4c2b6,vxlan_setup,1682,1,per_service
clique,30,12,12,service47f4c2b6,postcheck,1047,1,per_service
clique,30,12,12,service47f4c2b6,total,35570,1,per_service
clique,30,12,13,servicefb5b3c30,bid_collection,8976,1,per_service
clique,30,12,13,servicefb5b3c30,winner_selection,378,1,per_service
clique,30,12,13,servicefb5b3c30,provider_deploy,23439,1,per_service
clique,30,12,13,servicefb5b3c30,vxlan_setup,1344,1,per_service
clique,30,12,13,servicefb5b3c30,postcheck,1055,1,per_service
clique,30,12,13,servicefb5b3c30,total,35192,1,per_service
clique,30,12,14,serviceaf7c97a9,bid_collection,8980,1,per_service
clique,30,12,14,serviceaf7c97a9,winner_selection,302,1,per_service
clique,30,12,14,serviceaf7c97a9,provider_deploy,29433,1,per_service
clique,30,12,14,serviceaf7c97a9,vxlan_setup,892,1,per_service
clique,30,12,14,serviceaf7c97a9,postcheck,1058,1,per_service
clique,30,12,14,serviceaf7c97a9,total,40665,1,per_service
clique,30,12,15,service568c8e4f,bid_collection,7388,1,per_service
clique,30,12,15,service568c8e4f,winner_selection,318,1,per_service
clique,30,12,15,service568c8e4f,provider_deploy,24329,1,per_service
clique,30,12,15,service568c8e4f,vxlan_setup,1045,1,per_service
clique,30,12,15,service568c8e4f,postcheck,1054,1,per_service
clique,30,12,15,service568c8e4f,total,34134,1,per_service
clique,30,12,16,service3c1d9810,bid_collection,5895,1,per_service
clique,30,12,16,service3c1d9810,winner_selection,304,1,per_service
clique,30,12,16,service3c1d9810,provider_deploy,25076,1,per_service
clique,30,12,16,service3c1d9810,vxlan_setup,1973,1,per_service
clique,30,12,16,service3c1d9810,postcheck,1054,1,per_service
clique,30,12,16,service3c1d9810,total,34303,1,per_service
clique,30,12,17,service8c63a616,bid_collection,9427,1,per_service
clique,30,12,17,service8c63a616,winner_selection,341,1,per_service
clique,30,12,17,service8c63a616,provider_deploy,29152,1,per_service
clique,30,12,17,service8c63a616,vxlan_setup,1515,1,per_service
clique,30,12,17,service8c63a616,postcheck,1058,1,per_service
clique,30,12,17,service8c63a616,total,41493,1,per_service
clique,30,12,18,service73d0db21,bid_collection,6315,1,per_service
clique,30,12,18,service73d0db21,winner_selection,312,1,per_service
clique,30,12,18,service73d0db21,provider_deploy,24166,1,per_service
clique,30,12,18,service73d0db21,vxlan_setup,1434,1,per_service
clique,30,12,18,service73d0db21,postcheck,1076,1,per_service
clique,30,12,18,service73d0db21,total,33303,1,per_service
clique,30,12,19,service533688be,bid_collection,6518,1,per_service
clique,30,12,19,service533688be,winner_selection,361,1,per_service
clique,30,12,19,service533688be,provider_deploy,25075,1,per_service
clique,30,12,19,service533688be,vxlan_setup,1702,1,per_service
clique,30,12,19,service533688be,postcheck,1053,1,per_service
clique,30,12,19,service533688be,total,34709,1,per_service
clique,30,12,2,servicee1837c0d,bid_collection,8977,1,per_service
clique,30,12,2,servicee1837c0d,winner_selection,307,1,per_service
clique,30,12,2,servicee1837c0d,provider_deploy,28532,1,per_service
clique,30,12,2,servicee1837c0d,vxlan_setup,1143,1,per_service
clique,30,12,2,servicee1837c0d,postcheck,1050,1,per_service
clique,30,12,2,servicee1837c0d,total,40009,1,per_service
clique,30,12,20,service87b74531,bid_collection,8828,1,per_service
clique,30,12,20,service87b74531,winner_selection,313,1,per_service
clique,30,12,20,service87b74531,provider_deploy,29099,1,per_service
clique,30,12,20,service87b74531,vxlan_setup,600,1,per_service
clique,30,12,20,service87b74531,postcheck,1066,1,per_service
clique,30,12,20,service87b74531,total,39906,1,per_service
clique,30,12,3,service5cb117be,bid_collection,9390,1,per_service
clique,30,12,3,service5cb117be,winner_selection,326,1,per_service
clique,30,12,3,service5cb117be,provider_deploy,24351,1,per_service
clique,30,12,3,service5cb117be,vxlan_setup,948,1,per_service
clique,30,12,3,service5cb117be,postcheck,1062,1,per_service
clique,30,12,3,service5cb117be,total,36077,1,per_service
clique,30,12,4,service79073e4a,bid_collection,8800,1,per_service
clique,30,12,4,service79073e4a,winner_selection,331,1,per_service
clique,30,12,4,service79073e4a,provider_deploy,24060,1,per_service
clique,30,12,4,service79073e4a,vxlan_setup,942,1,per_service
clique,30,12,4,service79073e4a,postcheck,1051,1,per_service
clique,30,12,4,service79073e4a,total,35184,1,per_service
clique,30,12,5,servicee1837c0d,bid_collection,8977,1,per_service
clique,30,12,5,servicee1837c0d,winner_selection,307,1,per_service
clique,30,12,5,servicee1837c0d,provider_deploy,28532,1,per_service
clique,30,12,5,servicee1837c0d,vxlan_setup,1143,1,per_service
clique,30,12,5,servicee1837c0d,postcheck,1050,1,per_service
clique,30,12,5,servicee1837c0d,total,40009,1,per_service
clique,30,12,6,servicee01b3e47,bid_collection,6550,1,per_service
clique,30,12,6,servicee01b3e47,winner_selection,347,1,per_service
clique,30,12,6,servicee01b3e47,provider_deploy,29432,1,per_service
clique,30,12,6,servicee01b3e47,vxlan_setup,1056,1,per_service
clique,30,12,6,servicee01b3e47,postcheck,1059,1,per_service
clique,30,12,6,servicee01b3e47,total,38444,1,per_service
clique,30,12,7,serviced1eaa6df,bid_collection,6296,1,per_service
clique,30,12,7,serviced1eaa6df,winner_selection,303,1,per_service
clique,30,12,7,serviced1eaa6df,provider_deploy,29224,1,per_service
clique,30,12,7,serviced1eaa6df,vxlan_setup,823,1,per_service
clique,30,12,7,serviced1eaa6df,postcheck,1063,1,per_service
clique,30,12,7,serviced1eaa6df,total,37709,1,per_service
clique,30,12,8,service4ded4271,bid_collection,5952,1,per_service
clique,30,12,8,service4ded4271,winner_selection,360,1,per_service
clique,30,12,8,service4ded4271,provider_deploy,29407,1,per_service
clique,30,12,8,service4ded4271,vxlan_setup,1237,1,per_service
clique,30,12,8,service4ded4271,postcheck,1053,1,per_service
clique,30,12,8,service4ded4271,total,38009,1,per_service
clique,30,12,9,service85c12b08,bid_collection,6937,1,per_service
clique,30,12,9,service85c12b08,winner_selection,292,1,per_service
clique,30,12,9,service85c12b08,provider_deploy,34364,1,per_service
clique,30,12,9,service85c12b08,vxlan_setup,665,1,per_service
clique,30,12,9,service85c12b08,postcheck,1053,1,per_service
clique,30,12,9,service85c12b08,total,43311,1,per_service
clique,30,13,1,service3a23f96c,bid_collection,10324,1,per_service
clique,30,13,1,service3a23f96c,winner_selection,563,1,per_service
clique,30,13,1,service3a23f96c,provider_deploy,8266,1,per_service
clique,30,13,1,service3a23f96c,vxlan_setup,437,1,per_service
clique,30,13,1,service3a23f96c,postcheck,1175,1,per_service
clique,30,13,1,service3a23f96c,total,20765,1,per_service
clique,30,13,10,serviceb19f8e31,bid_collection,8474,1,per_service
clique,30,13,10,serviceb19f8e31,winner_selection,377,1,per_service
clique,30,13,10,serviceb19f8e31,provider_deploy,8949,1,per_service
clique,30,13,10,serviceb19f8e31,vxlan_setup,407,1,per_service
clique,30,13,10,serviceb19f8e31,postcheck,1239,1,per_service
clique,30,13,10,serviceb19f8e31,total,19447,1,per_service
clique,30,13,11,servicebbe56162,bid_collection,10071,1,per_service
clique,30,13,11,servicebbe56162,winner_selection,593,1,per_service
clique,30,13,11,servicebbe56162,provider_deploy,8386,1,per_service
clique,30,13,11,servicebbe56162,vxlan_setup,423,1,per_service
clique,30,13,11,servicebbe56162,postcheck,1233,1,per_service
clique,30,13,11,servicebbe56162,total,20706,1,per_service
clique,30,13,12,service8218a2f7,bid_collection,8422,1,per_service
clique,30,13,12,service8218a2f7,winner_selection,467,1,per_service
clique,30,13,12,service8218a2f7,provider_deploy,8823,1,per_service
clique,30,13,12,service8218a2f7,vxlan_setup,449,1,per_service
clique,30,13,12,service8218a2f7,postcheck,1178,1,per_service
clique,30,13,12,service8218a2f7,total,19339,1,per_service
clique,30,13,13,service43ea6c17,bid_collection,9582,1,per_service
clique,30,13,13,service43ea6c17,winner_selection,562,1,per_service
clique,30,13,13,service43ea6c17,provider_deploy,7416,1,per_service
clique,30,13,13,service43ea6c17,vxlan_setup,376,1,per_service
clique,30,13,13,service43ea6c17,postcheck,1214,1,per_service
clique,30,13,13,service43ea6c17,total,19151,1,per_service
clique,30,13,14,service2394509e,bid_collection,9704,1,per_service
clique,30,13,14,service2394509e,winner_selection,472,1,per_service
clique,30,13,14,service2394509e,provider_deploy,8397,1,per_service
clique,30,13,14,service2394509e,vxlan_setup,403,1,per_service
clique,30,13,14,service2394509e,postcheck,1196,1,per_service
clique,30,13,14,service2394509e,total,20173,1,per_service
clique,30,13,15,service37156dfe,bid_collection,7863,1,per_service
clique,30,13,15,service37156dfe,winner_selection,419,1,per_service
clique,30,13,15,service37156dfe,provider_deploy,8398,1,per_service
clique,30,13,15,service37156dfe,vxlan_setup,435,1,per_service
clique,30,13,15,service37156dfe,postcheck,1222,1,per_service
clique,30,13,15,service37156dfe,total,18338,1,per_service
clique,30,13,16,servicefb19f523,bid_collection,6443,1,per_service
