step,timestamp
announce_received_service3d60da0c,1181
announce_received_service9ec6e993,1208
announce_received_service996b3cc2,1236
announce_received_service525b0b84,1264
announce_received_service9f8feb66,1287
announce_received_service72c33b93,1320
announce_received_service227f5412,1347
announce_received_servicec59a6f37,1370
announce_received_servicebb2a0ab4,1393
announce_received_servicefe99c17a,1430
announce_received_service65d46114,1456
announce_received_service05a4a10f,1476
required_announces_received,1477
bid_offer_sent_service3d60da0c,1819
bid_offer_sent_service9ec6e993,2150
bid_offer_sent_service996b3cc2,2431
bid_offer_sent_service525b0b84,2629
bid_offer_sent_service9f8feb66,2817
bid_offer_sent_service72c33b93,2997
bid_offer_sent_service227f5412,3345
bid_offer_sent_servicec59a6f37,3621
bid_offer_sent_servicebb2a0ab4,3844
bid_offer_sent_servicefe99c17a,4028
bid_offer_sent_service65d46114,4361
bid_offer_sent_service05a4a10f,4590
all_bid_offers_sent,4590
winner_received_service05a4a10f,10833
winner_received_service3d60da0c,11103
winner_received_service996b3cc2,11133
winner_received_service9ec6e993,11154
winner_received_service525b0b84,11177
winner_received_service227f5412,11200
winner_received_service72c33b93,11238
winner_received_servicebb2a0ab4,11280
winner_received_servicefe99c17a,11309
winner_received_service9f8feb66,11334
winner_received_servicec59a6f37,11359
winner_received_service65d46114,11379
all_winners_received,11379
other_provider_choosen_service3d60da0c,11406
other_provider_choosen_service9ec6e993,11438
other_provider_choosen_service996b3cc2,11461
other_provider_choosen_service525b0b84,11502
other_provider_choosen_service9f8feb66,11536
other_provider_choosen_service72c33b93,11578
other_provider_choosen_service227f5412,11667
other_provider_choosen_servicec59a6f37,11795
other_provider_choosen_servicebb2a0ab4,11842
other_provider_choosen_servicefe99c17a,11871
other_provider_choosen_service65d46114,11898
other_provider_choosen_service05a4a10f,11927
no_wins,11927
