step,timestamp
announce_received_service27339805,2756
announce_received_service83b2fff2,2799
announce_received_servicec9b720ef,2843
announce_received_serviceb2625ac5,2885
announce_received_service727b32ce,2937
announce_received_service53f11604,2982
announce_received_servicea85ab982,3020
announce_received_service0e5a3f6d,3056
announce_received_service651a28d5,3091
announce_received_service03a5dddd,3126
announce_received_servicef249aae3,3164
announce_received_service0f529548,3203
required_announces_received,3203
bid_offer_sent_service27339805,3723
bid_offer_sent_service83b2fff2,3986
bid_offer_sent_servicec9b720ef,4205
bid_offer_sent_serviceb2625ac5,4381
bid_offer_sent_service727b32ce,4591
bid_offer_sent_service53f11604,4768
bid_offer_sent_servicea85ab982,4955
bid_offer_sent_service0e5a3f6d,5131
bid_offer_sent_service651a28d5,5323
bid_offer_sent_service03a5dddd,5552
bid_offer_sent_servicef249aae3,5780
bid_offer_sent_service0f529548,5933
all_bid_offers_sent,5934
winner_received_service03a5dddd,12676
winner_received_servicef249aae3,12723
winner_received_service0f529548,12767
winner_received_service727b32ce,13082
winner_received_serviceb2625ac5,13106
winner_received_servicec9b720ef,13127
winner_received_service83b2fff2,13156
winner_received_service0e5a3f6d,13197
winner_received_service27339805,13231
winner_received_service53f11604,13256
winner_received_servicea85ab982,13278
winner_received_service651a28d5,13301
all_winners_received,13301
other_provider_choosen_service27339805,13332
other_provider_choosen_service83b2fff2,13357
other_provider_choosen_servicec9b720ef,13384
other_provider_choosen_serviceb2625ac5,13406
other_provider_choosen_service727b32ce,13428
other_provider_choosen_service53f11604,13471
other_provider_choosen_servicea85ab982,13523
other_provider_choosen_service0e5a3f6d,13552
other_provider_choosen_service651a28d5,13579
other_provider_choosen_service03a5dddd,13606
other_provider_choosen_servicef249aae3,13632
other_provider_choosen_service0f529548,13657
no_wins,13657
