step,timestamp
announce_received_servicec6acb1c9,967
announce_received_serviced386a420,992
announce_received_service777beccf,1010
announce_received_service508332ae,1032
announce_received_servicee047c99f,1052
announce_received_servicec8b20cd2,1071
announce_received_service5066df9b,1090
announce_received_service88cfd3c7,1108
announce_received_service5c3bb1df,1128
announce_received_servicebaf22fcc,1152
announce_received_serviceb34774a1,1172
announce_received_service6fb04f43,1192
required_announces_received,1193
bid_offer_sent_servicec6acb1c9,1507
bid_offer_sent_serviced386a420,1650
bid_offer_sent_service777beccf,1826
bid_offer_sent_service508332ae,2025
bid_offer_sent_servicee047c99f,2208
bid_offer_sent_servicec8b20cd2,2364
bid_offer_sent_service5066df9b,2562
bid_offer_sent_service88cfd3c7,2850
bid_offer_sent_service5c3bb1df,3057
bid_offer_sent_servicebaf22fcc,3232
bid_offer_sent_serviceb34774a1,3394
bid_offer_sent_service6fb04f43,3577
all_bid_offers_sent,3577
winner_received_service88cfd3c7,10801
winner_received_service5c3bb1df,10823
winner_received_servicebaf22fcc,10838
winner_received_serviceb34774a1,10857
winner_received_service6fb04f43,10877
winner_received_serviced386a420,11141
winner_received_servicee047c99f,11164
winner_received_service777beccf,11188
winner_received_servicec8b20cd2,11210
winner_received_service508332ae,11235
winner_received_servicec6acb1c9,11259
winner_received_service5066df9b,11280
all_winners_received,11280
other_provider_choosen_servicec6acb1c9,11327
other_provider_choosen_serviced386a420,11358
other_provider_choosen_service777beccf,11384
other_provider_choosen_service508332ae,11412
other_provider_choosen_servicee047c99f,11439
other_provider_choosen_servicec8b20cd2,11468
other_provider_choosen_service5066df9b,11493
other_provider_choosen_service88cfd3c7,11521
other_provider_choosen_service5c3bb1df,11550
other_provider_choosen_servicebaf22fcc,11574
other_provider_choosen_serviceb34774a1,11602
other_provider_choosen_service6fb04f43,11623
no_wins,11623
