step,timestamp
service_announced,159
bid_received_1,7110
bid_received_2,7110
required_bids_received,7110
winner_choosen,7446
confirm_deployment_received,21703
establish_vxlan_connection_with_provider_start,21704
establish_vxlan_connection_with_provider_finished,22038
connection_test_success,23128
service_id,service4a383715
