timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757509164293,3.02,322.81,3911.94,8.25,6.387,27.547,30.724,21.817
1757509165296,13.79,322.86,3911.94,8.25,6.387,27.578,30.839,21.898
1757509166299,20.13,322.8,3911.94,8.25,6.387,27.578,31.008,22.018
1757509167301,26.51,322.86,3911.94,8.25,6.387,27.578,31.185,22.147
1757509168304,20.18,322.85,3911.94,8.25,6.387,27.578,31.357,22.266
1757509169307,22.36,322.86,3911.94,8.25,6.387,27.578,31.523,22.384
1757509170309,21.31,320.55,3911.94,8.19,6.387,27.621,31.681,22.491
1757509171311,19.29,320.56,3911.94,8.19,6.387,27.621,31.855,22.613
1757509172316,23.61,320.59,3911.94,8.2,6.387,27.621,32.03,22.739
1757509173320,20.2,320.58,3911.94,8.19,6.387,27.621,32.207,22.859
1757509174324,22.16,320.72,3911.94,8.2,6.387,27.621,32.377,22.976
1757509175327,19.22,320.61,3911.94,8.2,6.387,27.66,32.566,23.109
1757509176329,19.44,320.58,3911.94,8.19,6.387,27.66,32.753,23.239
1757509177333,17.59,320.6,3911.94,8.2,6.387,27.707,32.885,23.331
1757509178336,4.78,320.6,3911.94,8.2,6.387,27.707,32.89,23.336
1757509179339,5.92,320.6,3911.94,8.2,6.387,27.707,32.89,23.336
1757509180342,2.59,320.6,3911.94,8.2,6.387,27.707,32.89,23.336
1757509181345,2.94,320.6,3911.94,8.2,6.387,27.707,32.89,23.336
1757509182348,7.8,320.62,3911.94,8.2,6.387,27.707,32.899,23.34
1757509183350,2.9,320.62,3911.94,8.2,6.387,27.742,32.899,23.34
1757509184353,6.24,320.62,3911.94,8.2,6.387,27.742,32.9,23.341
