timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757509339737,0.27,332.41,3911.94,8.5,6.387,28.742,45.025,31.778
1757509340740,14.42,332.43,3911.94,8.5,6.387,28.77,45.14,31.86
1757509341743,26.25,332.61,3911.94,8.5,6.387,28.77,45.294,31.967
1757509342745,24.75,332.52,3911.94,8.5,6.387,28.77,45.452,32.079
1757509343747,28.34,332.57,3911.94,8.5,6.387,28.77,45.609,32.186
1757509344750,20.14,332.62,3911.94,8.5,6.387,28.77,45.773,32.298
1757509345753,19.37,332.51,3911.94,8.5,6.387,28.77,45.934,32.409
1757509346756,21.6,332.49,3911.94,8.5,6.387,28.77,46.101,32.525
1757509347760,23.04,332.52,3911.94,8.5,6.387,28.77,46.285,32.654
1757509348768,18.19,332.64,3911.94,8.5,6.387,28.77,46.464,32.776
1757509349770,18.79,332.66,3911.94,8.5,6.387,28.77,46.644,32.896
1757509350773,19.0,332.62,3911.94,8.5,6.387,28.77,46.83,33.028
1757509351775,21.29,332.64,3911.94,8.5,6.387,28.77,47.021,33.163
1757509352780,10.44,332.67,3911.94,8.5,6.387,28.844,47.072,33.204
1757509353783,3.05,332.65,3911.94,8.5,6.387,28.844,47.072,33.204
1757509354785,2.86,332.65,3911.94,8.5,6.387,28.844,47.072,33.205
1757509355788,2.57,332.65,3911.94,8.5,6.387,28.844,47.072,33.205
1757509356791,5.25,332.65,3911.94,8.5,6.387,28.844,47.072,33.205
1757509357794,5.39,332.67,3911.94,8.5,6.387,28.844,47.081,33.213
1757509358797,2.91,332.66,3911.94,8.5,6.387,28.844,47.081,33.213
