timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757509061174,0.18,352.73,3907.45,9.03,0.02,27.004,9.572,8.327
1757509062176,20.76,357.64,3907.45,9.15,0.02,27.004,9.589,8.343
1757509063179,22.36,357.64,3907.45,9.15,0.02,27.004,9.76,8.46
1757509064183,23.53,357.77,3907.45,9.16,0.02,27.004,9.924,8.571
1757509065186,21.41,357.67,3907.45,9.15,0.02,27.004,10.086,8.68
1757509066190,25.68,357.61,3907.45,9.15,0.02,27.004,10.268,8.806
1757509067200,27.36,359.75,3907.45,9.21,0.02,27.004,10.455,8.939
1757509068203,24.39,357.81,3907.45,9.16,0.02,27.004,10.616,9.047
1757509069206,22.24,357.77,3907.45,9.16,0.02,27.004,10.777,9.153
1757509070209,20.72,357.66,3907.45,9.15,0.02,27.004,10.945,9.268
1757509071212,21.83,357.75,3907.45,9.16,0.02,27.004,11.135,9.403
1757509072215,25.26,357.71,3907.45,9.15,0.02,27.004,11.307,9.527
1757509073219,7.59,357.69,3907.45,9.15,0.02,27.004,11.316,9.532
1757509074222,4.26,357.73,3907.45,9.16,0.02,27.004,11.324,9.537
1757509075225,4.41,357.73,3907.45,9.16,0.02,27.004,11.333,9.541
1757509076228,4.31,357.69,3907.45,9.15,0.02,27.004,11.342,9.546
1757509077231,9.31,357.77,3907.45,9.16,0.02,27.004,11.356,9.559
1757509078233,9.51,357.76,3907.45,9.16,0.02,27.004,11.366,9.565
1757509079235,5.58,357.88,3907.45,9.16,0.02,27.004,11.375,9.57
1757509080238,4.82,357.78,3907.45,9.16,0.02,27.004,11.385,9.576
1757509081240,8.91,357.8,3907.45,9.16,0.02,27.004,11.394,9.581
1757509082242,7.37,357.82,3907.45,9.16,0.02,27.004,11.412,9.595
1757509083245,6.64,357.8,3907.45,9.16,0.02,27.004,11.412,9.595
1757509084248,3.33,357.8,3907.45,9.16,0.02,27.004,11.412,9.596
