step,timestamp
service_announced,51
bid_received_1,6809
required_bids_received,6809
winner_choosen,6866
confirm_deployment_received,16862
establish_vxlan_connection_with_provider_start,16862
establish_vxlan_connection_with_provider_finished,17177
connection_test_success,18258
service_id,service1757511059
