step,timestamp
service_announced,58
bid_received_1,6036
required_bids_received,6036
winner_choosen,6098
confirm_deployment_received,16093
establish_vxlan_connection_with_provider_start,16093
establish_vxlan_connection_with_provider_finished,16394
connection_test_success,17466
service_id,service1757511085
