step,timestamp
service_announced,50
bid_received_1,5556
required_bids_received,5556
winner_choosen,5624
confirm_deployment_received,15600
establish_vxlan_connection_with_provider_start,15601
establish_vxlan_connection_with_provider_finished,15923
connection_test_success,16990
service_id,service1757510785
